2025-07-06 10:11:45, 2025-07-06 10:21:30, ICEYE-X14
2025-07-06 10:17:55, 2025-07-06 10:28:40, ICEYE-X43
2025-07-06 10:21:40, 2025-07-06 10:31:30, ICEYE-X27
2025-07-06 10:22:15, 2025-07-06 10:32:40, ICEYE-X21
2025-07-06 10:25:30, 2025-07-06 10:35:00, ICEYE-X8
2025-07-06 10:43:40, 2025-07-06 10:55:25, ICEYE-X33
2025-07-06 10:52:40, 2025-07-06 11:04:45, ICEYE-X40
2025-07-06 10:56:20, 2025-07-06 11:07:00, ICEYE-X34
2025-07-06 11:00:10, 2025-07-06 11:11:25, ICEYE-X31
2025-07-06 11:01:55, 2025-07-06 11:14:10, ICEYE-X39
2025-07-06 11:09:50, 2025-07-06 11:20:05, ICEYE-X49
2025-07-06 11:12:10, 2025-07-06 11:22:15, ICEYE-X47
2025-07-06 11:36:50, 2025-07-06 11:47:20, ICEYE-X35
2025-07-06 11:52:50, 2025-07-06 12:03:55, ICEYE-X43
2025-07-06 13:59:05, 2025-07-06 14:07:35, ICEYE-X30
2025-07-06 14:03:25, 2025-07-06 14:13:55, ICEYE-X25
2025-07-06 14:25:25, 2025-07-06 14:36:35, ICEYE-X7
2025-07-06 14:52:35, 2025-07-06 15:04:30, ICEYE-X36
2025-07-06 14:56:45, 2025-07-06 15:08:30, ICEYE-X38
2025-07-06 15:00:45, 2025-07-06 15:10:55, ICEYE-X26
2025-07-06 15:31:00, 2025-07-06 15:40:15, ICEYE-X30
2025-07-06 15:33:20, 2025-07-06 15:41:45, ICEYE-X17
2025-07-06 15:33:20, 2025-07-06 15:42:35, ICEYE-X23
2025-07-06 15:47:50, 2025-07-06 16:00:00, ICEYE-X6
2025-07-06 16:15:55, 2025-07-06 16:25:45, ICEYE-X49
2025-07-06 16:18:05, 2025-07-06 16:28:05, ICEYE-X47
2025-07-06 16:20:25, 2025-07-06 16:29:30, ICEYE-X11
2025-07-06 16:57:20, 2025-07-06 17:05:55, ICEYE-X20
2025-07-06 17:05:35, 2025-07-06 17:15:10, ICEYE-X13
2025-07-06 17:52:45, 2025-07-06 18:01:05, ICEYE-X11
2025-07-06 17:55:10, 2025-07-06 18:07:40, ICEYE-X49
2025-07-06 17:56:55, 2025-07-06 18:08:00, ICEYE-X4
2025-07-06 17:57:20, 2025-07-06 18:09:50, ICEYE-X47
---
2025-07-06 18:45:40, 2025-07-06 18:53:35, ICEYE-X15
2025-07-06 19:21:00, 2025-07-06 19:31:30, ICEYE-X5    
2025-07-06 20:30:25, 2025-07-06 20:40:30, ICEYE-X2     <------ X2
2025-07-06 21:29:35, 2025-07-06 21:38:15, ICEYE-X31
2025-07-06 21:41:45, 2025-07-06 21:51:35, ICEYE-X39    <------  39
-----
2025-07-06 22:02:10, 2025-07-06 22:11:55, ICEYE-X35     
2025-07-06 22:02:15, 2025-07-06 22:12:25, ICEYE-X14
2025-07-06 22:04:25, 2025-07-06 22:14:45, ICEYE-X2
2025-07-06 22:07:30, 2025-07-06 22:17:25, ICEYE-X27
2025-07-06 22:07:35, 2025-07-06 22:17:05, ICEYE-X8
2025-07-06 22:13:50, 2025-07-06 22:24:20, ICEYE-X21    <----- 21
2025-07-06 22:30:50, 2025-07-06 22:43:00, ICEYE-X43    <----
2025-07-06 22:52:15, 2025-07-06 23:03:05, ICEYE-X34
2025-07-06 22:56:15, 2025-07-06 23:08:25, ICEYE-X33
2025-07-06 23:02:00, 2025-07-06 23:12:40, ICEYE-X31
2025-07-06 23:06:30, 2025-07-06 23:18:30, ICEYE-X40
2025-07-06 23:15:45, 2025-07-06 23:27:25, ICEYE-X39
2025-07-06 23:35:40, 2025-07-06 23:44:40, ICEYE-X35   <----- 35
-------------------
2025-07-07 01:29:15, 2025-07-07 01:40:05, ICEYE-X36
2025-07-07 01:31:35, 2025-07-07 01:41:50, ICEYE-X38
2025-07-07 01:50:30, 2025-07-07 02:00:10, ICEYE-X30
2025-07-07 01:50:55, 2025-07-07 02:00:05, ICEYE-X23
2025-07-07 01:59:40, 2025-07-07 02:10:30, ICEYE-X25
2025-07-07 02:04:30, 2025-07-07 02:15:00, ICEYE-X7
2025-07-07 02:49:45, 2025-07-07 02:59:45, ICEYE-X26
2025-07-07 03:04:10, 2025-07-07 03:14:35, ICEYE-X36
2025-07-07 03:05:40, 2025-07-07 03:16:30, ICEYE-X38
